@default,Genus,,,,Character,,Character,,Country,Character
Id,屬,名稱,別名,卷數,作者,作者描述,註解作者,註解描述,國家,人,存疑
int,int,string,string[],int,int[],string[],int[],string[],int[],int[],string[]
id,genus,name,alias,volume,author,authorDescribe,annotator,annotateDescribe,country,person,unansweredQuestion
20190015,20190,"戊戌履霜錄",,4,1700180183
20190016,20190,"崇陵傳信錄",,1,1700180184
20190017,20190,"拳匪聞見錄",,1,1700180185
20190018,20190,"庚子國變記",,1,1700180186
20190019,20190,"庚子海外紀事",,1,1700180187
20190020,20190,"西巡大事記",,11,1700180188
20200001,20200,"渚宮舊事",,6,1200180021
21010001,21010,"古今同姓名錄",,2,1000380004,,1200180022&1500180011,"續&補"
21010002,21010,"元和姓纂",,10,1200180023
21010003,21010,"小名錄",,2,1200180024
21010004,21010,"古今姓氏書辯證",,40,1400280043
21010005,21010,"名賢氏族言行類稿",,60,1400280044
21010006,21010,"姓氏急就篇",,2,1400280004
21010007,21010,"小字錄",,1,1400280045
21010008,21010,"姓解",,3,1400180032
21010009,21010,"自號錄",,1,1400180033
21010010,21010,"氏族大全",,22,1500180000
21010011,21010,"名疑",,4,1600180079
21010012,21010,"萬姓統譜",,160,1600180080
21010013,21010,"同姓名錄",,12,1600180081
21010014,21010,"別號錄",,9,1700180189
21020001,21020,"蒙求集註",,2,1200180025,,1400280046,"註"
21020002,21020,"歷代蒙求",,1,1400280047,,1500180012,"注"
21020003,21020,"純正蒙求",,3,1500180013
21030001,21030,"修文殿御覽",,-2,1100480002
21030002,21030,"編珠",,6,1100680003,"舊題",1700180190,"補遺、續"
21030003,21030,"北堂書鈔",,160,1100680004
21040001,21040,"藝文類聚",,100,1200180026
21040002,21040,"龍筋鳳髓判",,4,1200180027
21040003,21040,"初學記",,30,1200180028
21040004,21040,"白孔六帖",,100,1200180029&1400180034
21040005,21040,"琱玉集",,15,1200180000
21050001,21050,"事類賦",,30,1400180035
21050002,21050,"太平御覽",,1000,1400180036
21050003,21050,"冊府元龜",,1000,1400180037
21050004,21050,"事物紀原",,10,1400180038
21050005,21050,"實賓錄",,14,1400180039
21050006,21050,"書叙指南",,20,1400180040
21050007,21050,"海錄碎事",,22,1400180041
21050008,21050,"帝王經世圖譜",,16,1400280048
21050009,21050,"職官分紀",,50,1400280049
21050010,21050,"歷代制度詳說",,12,1400280006
21050011,21050,"八面鋒",,13,1400280050
21050012,21050,"錦繡萬花谷",,120,1400280000
21050013,21050,"古今事文類聚",,236,1400280051&1500180014&1500180015
21050014,21050,"記纂淵海",,100,1400280052
21050015,21050,"羣書會元截江網",,35,1400280000
21050016,21050,"全芳備祖集",,58,1400280053
21050017,21050,"羣書考索",,212,1400280054
21050018,21050,"古今合璧事類備要",,366,1400280055
21050019,21050,"古今源流至論",,40,1400280056&1400280057
21050020,21050,"玉海",,200,1400280004
